region,production_field,year,value,region_standard
    Южный федеральный округ (по 2009 год),"        Производство судов, летательных и космических аппаратов и прочих транспортных средств",2006,29614301.99,
    Южный федеральный округ (по 2009 год),    Подраздел DN ПРОЧИЕ ПРОИЗВОДСТВА,2006,13219719.27,
    Южный федеральный округ (по 2009 год),"        Производство мебели и прочей продукции, не включенной в другие группировки",2006,8038284.2,
    Южный федеральный округ (по 2009 год),        Обработка вторичного сырья,2006,5181435.08,
    Южный федеральный округ (по 2009 год),"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,170755662.3,
    Южный федеральный округ (по 2009 год),"Добыча полезных ископаемых; обрабатывающие производства; производство и распределение электроэнергии, газа и воды",2006,977393420.2,
    Южный федеральный округ (по 2009 год),"Продукция прочих материалов и веществ, не включенных в другие группировки",2006,5008175.8,
    Южный федеральный округ (по 2009 год),Производство кокса и нефтепродуктов,2006,122867952.3,
    Южный федеральный округ (по 2009 год),Производство машин и оборудования (без производства оружия и боеприпасов),2006,46388031.39,
    Южный федеральный округ (по 2009 год),"Производство, передача и распределение электроэнергии, газа, пара и горячей воды",2006,157757046.3,
    Южный федеральный округ (по 2009 год),"Сбор, очистка и распределение воды",2006,12998616.0,
    Южный федеральный округ (с 2010 года),РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,56938119.21,
    Южный федеральный округ (с 2010 года),    Подраздел СА ДОБЫЧА ТОПЛИВНО-ЭНЕРГЕТИЧЕСКИХ ПОЛЕЗНЫХ  ИСКОПАЕМЫХ,2006,52064122.12,
    Южный федеральный округ (с 2010 года),"        Добыча каменного угля,бурого угля и торфа",2006,7394426.7,
    Южный федеральный округ (с 2010 года),        Добыча сырой нефти и природного газа; предоставление услуг в этих областях,2006,44669695.42,
    Южный федеральный округ (с 2010 года),"    Подраздел СВ ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ, КРОМЕ ТОПЛИВНО- ЭНЕРГЕТИЧЕСКИХ",2006,4873997.09,
    Южный федеральный округ (с 2010 года),        Добыча металлических руд,2006,372.02,
    Южный федеральный округ (с 2010 года),        Добыча прочих полезных ископаемых,2006,4873625.07,
    Южный федеральный округ (с 2010 года),РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,633117267.0,
    Южный федеральный округ (с 2010 года),"    Подраздел DA ПРОИЗВОДСТВО ПИЩЕВЫХ ПРОДУКТОВ, ВКЛЮЧАЯ НАПИТКИ, И ТАБАКА",2006,167681229.5,
    Южный федеральный округ (с 2010 года),"        Производство пищевых продуктов, включая напитки",2006,154646262.5,
    Южный федеральный округ (с 2010 года),    Подраздел DB ТЕКСТИЛЬНОЕ И ШВЕЙНОЕ ПРОИЗВОДСТВО,2006,10334258.62,
    Южный федеральный округ (с 2010 года),        Текстильное производство,2006,2728716.28,
    Южный федеральный округ (с 2010 года),        Производство одежды; выделка и крашение меха,2006,7605542.34,
    Южный федеральный округ (с 2010 года),"    Подраздел DC ПРОИЗВОДСТВО КОЖИ, ИЗДЕЛИЙ ИЗ КОЖИ И ПРОИЗВОДСТВО ОБУВИ",2006,1695338.48,
    Южный федеральный округ (с 2010 года),"        Производство кожи, изделий из кожи и производство обуви",2006,1695338.48,
    Южный федеральный округ (с 2010 года),    Подраздел DD ОБРАБОТКА ДРЕВЕСИНЫ И ПРОИЗВОДСТВО ИЗДЕЛИЙ  ИЗ ДЕРЕВА,2006,3789060.0,
    Южный федеральный округ (с 2010 года),"        Обработка древесины и производство изделий из дерева и пробки, кроме мебели",2006,3789060.0,
    Южный федеральный округ (с 2010 года),    Подраздел DE ЦЕЛЛЮЛОЗНО-БУМАЖНОЕ ПРОИЗВОДСТВО;  ИЗДАТЕЛЬСКАЯ И ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,2006,12763833.23,
    Южный федеральный округ (с 2010 года),"        Производство целлюлозы, древесной массы, бумаги, картона и изделий из них",2006,8139839.7,
    Южный федеральный округ (с 2010 года),"        Издательская и полиграфическая деятельность, тиражирование записанных носителей информации",2006,4623993.53,
    Южный федеральный округ (с 2010 года),    Подраздел DG ХИМИЧЕСКОЕ ПРОИЗВОДСТВО,2006,30286113.86,
    Южный федеральный округ (с 2010 года),        Химическое производство,2006,30286113.86,
    Южный федеральный округ (с 2010 года),    Подраздел DH ПРОИЗВОДСТВО РЕЗИНОВЫХ И ПЛАСТМАССОВЫХ ИЗДЕЛИЙ,2006,12764083.44,
    Южный федеральный округ (с 2010 года),        Производство резиновых и пластмассовых изделий,2006,12764083.44,
    Южный федеральный округ (с 2010 года),    Подраздел DI ПРОИЗВОДСТВО ПРОЧИХ НЕМЕТАЛЛИЧЕСКИХ МИНЕРАЛЬНЫХ ПРОДУКТОВ,2006,46646203.94,
    Южный федеральный округ (с 2010 года),        Производство прочих неметаллических минеральных продуктов,2006,46646203.94,
    Южный федеральный округ (с 2010 года),    Подраздел DJ МЕТАЛЛУРГИЧЕСКОЕ ПРОИЗВОДСТВО И  ПРОИЗВОДСТВО ГОТОВЫХ МЕТАЛЛИЧЕСКИХ ИЗДЕЛИЙ,2006,110659840.8,
    Южный федеральный округ (с 2010 года),        Металлургическое производство,2006,85727161.85,
    Южный федеральный округ (с 2010 года),        Производство готовых металлических изделий,2006,24932678.94,
    Южный федеральный округ (с 2010 года),"    Подраздел DL ПРОИЗВОДСТВО ЭЛЕКТРООБОРУДОВАНИЯ,  ЭЛЕКТРОННОГО И ОПТИЧЕСКОГО ОБОРУДОВАНИЯ",2006,10980857.46,
    Южный федеральный округ (с 2010 года),        Производство офисного оборудования и вычислительной техники,2006,5439.0,
    Южный федеральный округ (с 2010 года),        Производство электрических машин и электрооборудования,2006,3874696.32,
    Южный федеральный округ (с 2010 года),"        Производство электронных компонентов, аппаратуры для радио, телевидения и связи",2006,1882044.37,
    Южный федеральный округ (с 2010 года),"        Производство медицинских изделий; средств измерений, контроля, управления и испытаний; оптических приборов, фото- и кинооборудования; часов",2006,4514464.19,
    Южный федеральный округ (с 2010 года),    Подраздел DM ПРОИЗВОДСТВО ТРАНСПОРТНЫХ СРЕДСТВ И  ОБОРУДОВАНИЯ,2006,45953432.03,
    Южный федеральный округ (с 2010 года),"        Производство автомобилей, прицепов и полуприцепов",2006,17348970.84,
    Южный федеральный округ (с 2010 года),"        Производство судов, летательных и космических аппаратов и прочих транспортных средств",2006,28604461.19,
    Южный федеральный округ (с 2010 года),    Подраздел DN ПРОЧИЕ ПРОИЗВОДСТВА,2006,10754696.16,
    Южный федеральный округ (с 2010 года),"        Производство мебели и прочей продукции, не включенной в другие группировки",2006,6514883.42,
    Южный федеральный округ (с 2010 года),        Обработка вторичного сырья,2006,4239812.75,
    Южный федеральный округ (с 2010 года),"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,121566879.0,
    Южный федеральный округ (с 2010 года),"Добыча полезных ископаемых; обрабатывающие производства; производство и распределение электроэнергии, газа и воды",2006,811622265.2,
    Южный федеральный округ (с 2010 года),Производство кокса и нефтепродуктов,2006,120241615.0,
    Южный федеральный округ (с 2010 года),Производство машин и оборудования (без производства оружия и боеприпасов),2006,43922800.69,
    Южный федеральный округ (с 2010 года),"Производство, передача и распределение электроэнергии, газа, пара и горячей воды",2006,112085366.1,
    Южный федеральный округ (с 2010 года),"            Сбор, очистка и распределение воды",2006,9384007.4,
    Южный федеральный округ (с 2010 года),"                Сбор, очистка и распределение воды",2006,9481512.9,
        Республика Адыгея (Адыгея),РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,602761.6,Республика Адыгея
        Республика Адыгея (Адыгея),РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,6366148.2,Республика Адыгея
        Республика Адыгея (Адыгея),"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,1899307.7,Республика Адыгея
        Республика Калмыкия,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,818522.4,Республика Калмыкия
        Республика Калмыкия,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,471660.6,Республика Калмыкия
        Республика Калмыкия,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,1413942.8,Республика Калмыкия
        Краснодарский край,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,13609885.51,Краснодарский край
        Краснодарский край,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,178196507.0,Краснодарский край
        Краснодарский край,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,39047968.62,Краснодарский край
        Астраханская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,13370920.5,Астраханская область
        Астраханская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,24040483.5,Астраханская область
        Астраханская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,8154798.3,Астраханская область
        Волгоградская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,18701315.9,Волгоградская область
        Волгоградская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,232830890.9,Волгоградская область
        Волгоградская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,28489927.1,Волгоградская область
        Ростовская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,9834713.3,Ростовская область
        Ростовская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,191211576.8,Ростовская область
        Ростовская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,42560934.5,Ростовская область
    Северо-Кавказский федеральный округ,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,10606629.7,
    Северо-Кавказский федеральный округ,    Подраздел СА ДОБЫЧА ТОПЛИВНО-ЭНЕРГЕТИЧЕСКИХ ПОЛЕЗНЫХ  ИСКОПАЕМЫХ,2006,8425199.3,
    Северо-Кавказский федеральный округ,        Добыча сырой нефти и природного газа; предоставление услуг в этих областях,2006,8425199.3,
    Северо-Кавказский федеральный округ,"    Подраздел СВ ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ, КРОМЕ ТОПЛИВНО- ЭНЕРГЕТИЧЕСКИХ",2006,2181430.4,
    Северо-Кавказский федеральный округ,        Добыча металлических руд,2006,603644.1,
    Северо-Кавказский федеральный округ,        Добыча прочих полезных ископаемых,2006,1577786.3,
    Северо-Кавказский федеральный округ,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,105975742.0,
    Северо-Кавказский федеральный округ,"    Подраздел DA ПРОИЗВОДСТВО ПИЩЕВЫХ ПРОДУКТОВ, ВКЛЮЧАЯ НАПИТКИ, И ТАБАКА",2006,39277006.22,
    Северо-Кавказский федеральный округ,"        Производство пищевых продуктов, включая напитки",2006,39276774.22,
    Северо-Кавказский федеральный округ,    Подраздел DB ТЕКСТИЛЬНОЕ И ШВЕЙНОЕ ПРОИЗВОДСТВО,2006,1468684.99,
    Северо-Кавказский федеральный округ,        Текстильное производство,2006,540844.93,
    Северо-Кавказский федеральный округ,        Производство одежды; выделка и крашение меха,2006,927840.06,
    Северо-Кавказский федеральный округ,"    Подраздел DC ПРОИЗВОДСТВО КОЖИ, ИЗДЕЛИЙ ИЗ КОЖИ И ПРОИЗВОДСТВО ОБУВИ",2006,212210.92,
    Северо-Кавказский федеральный округ,"        Производство кожи, изделий из кожи и производство обуви",2006,212210.9,
    Северо-Кавказский федеральный округ,    Подраздел DD ОБРАБОТКА ДРЕВЕСИНЫ И ПРОИЗВОДСТВО ИЗДЕЛИЙ  ИЗ ДЕРЕВА,2006,376806.1,
    Северо-Кавказский федеральный округ,"        Обработка древесины и производство изделий из дерева и пробки, кроме мебели",2006,376805.8,
    Северо-Кавказский федеральный округ,    Подраздел DE ЦЕЛЛЮЛОЗНО-БУМАЖНОЕ ПРОИЗВОДСТВО;  ИЗДАТЕЛЬСКАЯ И ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,2006,2081781.2,
    Северо-Кавказский федеральный округ,"        Производство целлюлозы, древесной массы, бумаги, картона и изделий из них",2006,658514.51,
    Северо-Кавказский федеральный округ,"        Издательская и полиграфическая деятельность, тиражирование записанных носителей информации",2006,1423266.69,
    Северо-Кавказский федеральный округ,    Подраздел DG ХИМИЧЕСКОЕ ПРОИЗВОДСТВО,2006,18152959.74,
    Северо-Кавказский федеральный округ,        Химическое производство,2006,18152959.74,
    Северо-Кавказский федеральный округ,    Подраздел DH ПРОИЗВОДСТВО РЕЗИНОВЫХ И ПЛАСТМАССОВЫХ ИЗДЕЛИЙ,2006,2369692.23,
    Северо-Кавказский федеральный округ,        Производство резиновых и пластмассовых изделий,2006,2369692.7,
    Северо-Кавказский федеральный округ,    Подраздел DI ПРОИЗВОДСТВО ПРОЧИХ НЕМЕТАЛЛИЧЕСКИХ МИНЕРАЛЬНЫХ ПРОДУКТОВ,2006,9497402.84,
    Северо-Кавказский федеральный округ,        Производство прочих неметаллических минеральных продуктов,2006,9497402.63,
    Северо-Кавказский федеральный округ,    Подраздел DJ МЕТАЛЛУРГИЧЕСКОЕ ПРОИЗВОДСТВО И  ПРОИЗВОДСТВО ГОТОВЫХ МЕТАЛЛИЧЕСКИХ ИЗДЕЛИЙ,2006,10969692.3,
    Северо-Кавказский федеральный округ,        Металлургическое производство,2006,8753051.4,
    Северо-Кавказский федеральный округ,        Производство готовых металлических изделий,2006,2216640.9,
    Северо-Кавказский федеральный округ,"    Подраздел DL ПРОИЗВОДСТВО ЭЛЕКТРООБОРУДОВАНИЯ,  ЭЛЕКТРОННОГО И ОПТИЧЕСКОГО ОБОРУДОВАНИЯ",2006,9836092.37,
    Северо-Кавказский федеральный округ,        Производство офисного оборудования и вычислительной техники,2006,18449.4,
    Северо-Кавказский федеральный округ,        Производство электрических машин и электрооборудования,2006,5756804.65,
    Северо-Кавказский федеральный округ,"        Производство электронных компонентов, аппаратуры для радио, телевидения и связи",2006,915238.88,
    Северо-Кавказский федеральный округ,"        Производство медицинских изделий; средств измерений, контроля, управления и испытаний; оптических приборов, фото- и кинооборудования; часов",2006,3144192.74,
    Северо-Кавказский федеральный округ,    Подраздел DM ПРОИЗВОДСТВО ТРАНСПОРТНЫХ СРЕДСТВ И  ОБОРУДОВАНИЯ,2006,3812549.8,
    Северо-Кавказский федеральный округ,"        Производство автомобилей, прицепов и полуприцепов",2006,2802709.0,
    Северо-Кавказский федеральный округ,"        Производство судов, летательных и космических аппаратов и прочих транспортных средств",2006,1009840.8,
    Северо-Кавказский федеральный округ,    Подраздел DN ПРОЧИЕ ПРОИЗВОДСТВА,2006,2465023.11,
    Северо-Кавказский федеральный округ,"        Производство мебели и прочей продукции, не включенной в другие группировки",2006,1523400.78,
    Северо-Кавказский федеральный округ,        Обработка вторичного сырья,2006,941622.33,
    Северо-Кавказский федеральный округ,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,49188783.24,
    Северо-Кавказский федеральный округ,"Добыча полезных ископаемых; обрабатывающие производства; производство и распределение электроэнергии, газа и воды",2006,165771155.0,
    Северо-Кавказский федеральный округ,Производство кокса и нефтепродуктов,2006,2626337.28,
    Северо-Кавказский федеральный округ,Производство машин и оборудования (без производства оружия и боеприпасов),2006,2465230.7,
    Северо-Кавказский федеральный округ,"Производство, передача и распределение электроэнергии, газа, пара и горячей воды",2006,45671680.14,
    Северо-Кавказский федеральный округ,"            Сбор, очистка и распределение воды",2006,3489667.0,
    Северо-Кавказский федеральный округ,"                Сбор, очистка и распределение воды",2006,3517103.1,
        Республика Дагестан,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,2330661.1,Республика Дагестан
        Республика Дагестан,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,11856045.31,Республика Дагестан
        Республика Дагестан,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,5111458.9,Республика Дагестан
        Республика Ингушетия,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,559592.3,Республика Ингушетия
        Республика Ингушетия,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,328153.34,Республика Ингушетия
        Республика Ингушетия,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,351432.7,Республика Ингушетия
        Кабардино-Балкарская Республика,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,94296.1,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,9818287.05,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,3458773.6,Кабардино-Балкарская Республика
        Карачаево-Черкесская Республика,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,821689.9,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,7170541.55,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,3433804.6,Карачаево-Черкесская Республика
        Республика Северная Осетия-Алания,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,359906.9,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,17055989.25,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,3768556.64,Республика Северная Осетия - Алания
        Ставропольский край,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,6440483.4,Ставропольский край
        Ставропольский край,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,59746725.51,Ставропольский край
        Ставропольский край,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,33064756.8,Ставропольский край
    Приволжский федеральный округ,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,668802826.3,
    Приволжский федеральный округ,    Подраздел СА ДОБЫЧА ТОПЛИВНО-ЭНЕРГЕТИЧЕСКИХ ПОЛЕЗНЫХ  ИСКОПАЕМЫХ,2006,635804069.7,
    Приволжский федеральный округ,"        Добыча каменного угля,бурого угля и торфа",2006,224965.3,
    Приволжский федеральный округ,        Добыча сырой нефти и природного газа; предоставление услуг в этих областях,2006,635579104.4,
    Приволжский федеральный округ,"    Подраздел СВ ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ, КРОМЕ ТОПЛИВНО- ЭНЕРГЕТИЧЕСКИХ",2006,32998756.58,
    Приволжский федеральный округ,        Добыча металлических руд,2006,22287408.7,
    Приволжский федеральный округ,        Добыча прочих полезных ископаемых,2006,10711347.88,
    Приволжский федеральный округ,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,2582668224.0,
    Приволжский федеральный округ,"    Подраздел DA ПРОИЗВОДСТВО ПИЩЕВЫХ ПРОДУКТОВ, ВКЛЮЧАЯ НАПИТКИ, И ТАБАКА",2006,266735578.5,
    Приволжский федеральный округ,"        Производство пищевых продуктов, включая напитки",2006,261131836.5,
    Приволжский федеральный округ,        Производство табачных изделий,2006,5603742.0,
    Приволжский федеральный округ,    Подраздел DB ТЕКСТИЛЬНОЕ И ШВЕЙНОЕ ПРОИЗВОДСТВО,2006,22560345.81,
    Приволжский федеральный округ,        Текстильное производство,2006,12233180.55,
    Приволжский федеральный округ,        Производство одежды; выделка и крашение меха,2006,10327165.25,
    Приволжский федеральный округ,"    Подраздел DC ПРОИЗВОДСТВО КОЖИ, ИЗДЕЛИЙ ИЗ КОЖИ И ПРОИЗВОДСТВО ОБУВИ",2006,3861992.93,
    Приволжский федеральный округ,"        Производство кожи, изделий из кожи и производство обуви",2006,3861992.63,
    Приволжский федеральный округ,    Подраздел DD ОБРАБОТКА ДРЕВЕСИНЫ И ПРОИЗВОДСТВО ИЗДЕЛИЙ  ИЗ ДЕРЕВА,2006,22930459.83,
    Приволжский федеральный округ,"        Обработка древесины и производство изделий из дерева и пробки, кроме мебели",2006,22930459.93,
    Приволжский федеральный округ,    Подраздел DE ЦЕЛЛЮЛОЗНО-БУМАЖНОЕ ПРОИЗВОДСТВО;  ИЗДАТЕЛЬСКАЯ И ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,2006,52173161.09,
    Приволжский федеральный округ,"        Производство целлюлозы, древесной массы, бумаги, картона и изделий из них",2006,32730814.15,
    Приволжский федеральный округ,"        Издательская и полиграфическая деятельность, тиражирование записанных носителей информации",2006,19442346.94,
    Приволжский федеральный округ,    Подраздел DG ХИМИЧЕСКОЕ ПРОИЗВОДСТВО,2006,311125028.3,
    Приволжский федеральный округ,        Химическое производство,2006,311125028.3,
    Приволжский федеральный округ,    Подраздел DH ПРОИЗВОДСТВО РЕЗИНОВЫХ И ПЛАСТМАССОВЫХ ИЗДЕЛИЙ,2006,90363875.86,
    Приволжский федеральный округ,        Производство резиновых и пластмассовых изделий,2006,90363876.16,
    Приволжский федеральный округ,    Подраздел DI ПРОИЗВОДСТВО ПРОЧИХ НЕМЕТАЛЛИЧЕСКИХ МИНЕРАЛЬНЫХ ПРОДУКТОВ,2006,92550994.24,
    Приволжский федеральный округ,        Производство прочих неметаллических минеральных продуктов,2006,92550994.24,
    Приволжский федеральный округ,    Подраздел DJ МЕТАЛЛУРГИЧЕСКОЕ ПРОИЗВОДСТВО И  ПРОИЗВОДСТВО ГОТОВЫХ МЕТАЛЛИЧЕСКИХ ИЗДЕЛИЙ,2006,286459766.3,
    Приволжский федеральный округ,        Металлургическое производство,2006,212776688.6,
    Приволжский федеральный округ,        Производство готовых металлических изделий,2006,73683077.67,
    Приволжский федеральный округ,"    Подраздел DL ПРОИЗВОДСТВО ЭЛЕКТРООБОРУДОВАНИЯ,  ЭЛЕКТРОННОГО И ОПТИЧЕСКОГО ОБОРУДОВАНИЯ",2006,128177027.8,
    Приволжский федеральный округ,        Производство офисного оборудования и вычислительной техники,2006,1857062.55,
    Приволжский федеральный округ,        Производство электрических машин и электрооборудования,2006,72189138.52,
    Приволжский федеральный округ,"        Производство электронных компонентов, аппаратуры для радио, телевидения и связи",2006,22014828.51,
    Приволжский федеральный округ,"        Производство медицинских изделий; средств измерений, контроля, управления и испытаний; оптических приборов, фото- и кинооборудования; часов",2006,32115998.24,
    Приволжский федеральный округ,    Подраздел DM ПРОИЗВОДСТВО ТРАНСПОРТНЫХ СРЕДСТВ И  ОБОРУДОВАНИЯ,2006,529059716.4,
    Приволжский федеральный округ,"        Производство автомобилей, прицепов и полуприцепов",2006,440101508.7,
    Приволжский федеральный округ,"        Производство судов, летательных и космических аппаратов и прочих транспортных средств",2006,88958207.7,
    Приволжский федеральный округ,    Подраздел DN ПРОЧИЕ ПРОИЗВОДСТВА,2006,56549475.01,
    Приволжский федеральный округ,"        Производство мебели и прочей продукции, не включенной в другие группировки",2006,18544899.42,
    Приволжский федеральный округ,        Обработка вторичного сырья,2006,38004575.59,
    Приволжский федеральный округ,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,426364433.0,
    Приволжский федеральный округ,"Добыча полезных ископаемых; обрабатывающие производства; производство и распределение электроэнергии, газа и воды",2006,3677835483.0,
    Приволжский федеральный округ,"Продукция прочих материалов и веществ, не включенных в другие группировки",2006,33100151.6,
    Приволжский федеральный округ,Производство кокса и нефтепродуктов,2006,550500250.7,
    Приволжский федеральный округ,Производство машин и оборудования (без производства оружия и боеприпасов),2006,136520399.2,
    Приволжский федеральный округ,"Производство, передача и распределение электроэнергии, газа, пара и горячей воды",2006,404431226.3,
    Приволжский федеральный округ,"Сбор, очистка и распределение воды",2006,21933206.85,
        Республика Башкортостан,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,88647769.4,Республика Башкортостан
        Республика Башкортостан,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,413858083.7,Республика Башкортостан
        Республика Башкортостан,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,49242036.8,Республика Башкортостан
        Республика Марий Эл,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,106772.9,Республика Марий Эл
        Республика Марий Эл,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,29077852.53,Республика Марий Эл
        Республика Марий Эл,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",2006,6167110.45,Республика Марий Эл
        Республика Мордовия,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2006,59749.9,Республика Мордовия
        Республика Мордовия,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2006,48726685.9,Республика Мордовия
